Oceans,Regions,Latitude,Longitude,Date,Concentration
Atlantic,North Indian,6.496967690819245,72.26347693077545,2019-01-12 21:20:48.024012000,2.467666950749304
Pacific,South Indian,-36.90942347082371,-122.6996875872668,2019-01-15 10:43:16.898449216,11.438632913471142
Atlantic,Antarctic,53.11859072172583,141.27342391297418,2019-01-18 00:05:45.772886432,8.767449384464179
Indian,Arctic,62.42513464322215,5.77599873424661,2019-01-20 13:28:14.647323648,2.1710776800060145
Arctic,South Atlantic,7.677976184387538,-153.46446527799225,2019-01-23 02:50:43.521760864,9.839785758589699
Pacific,Antarctic,-46.131288327374435,47.2194758516655,2019-01-25 16:13:12.396198080,8.156938795671675
Pacific,North Pacific,55.74062382325843,90.44785086655375,2019-01-28 05:35:41.270635296,32.39222578781623
Pacific,North Atlantic,-32.1017406220103,-109.84713040173574,2019-01-30 18:58:10.145072512,4.780300032828977
Indian,Arctic,-41.67965348527548,3.432316540540389,2019-02-02 08:20:39.019509728,29.565331914213967
Indian,Antarctic,38.31898131666618,-92.39006627804949,2019-02-04 21:43:07.893946944,30.8895363900417
Pacific,South Pacific,34.942954605724175,-135.9138672912487,2019-02-07 11:05:36.768384160,3.7697100155529437
Southern,Antarctic,45.17241049467067,1.9207155517716235,2019-02-10 00:28:05.642821376,10.527971075701286
Pacific,South Indian,36.947672897956004,-88.7511091525582,2019-02-12 13:50:34.517258624,5.980733926673418
Atlantic,North Atlantic,56.7627524729917,8.309404104771662,2019-02-15 03:13:03.391695840,5.74072181869339
Indian,South Atlantic,46.917476204360476,170.02569028403988,2019-02-17 16:35:32.266133056,9.452147569039319
Arctic,North Pacific,-34.60178087735519,-2.8803341906596,2019-02-20 05:58:01.140570240,3.3537090958348745
Indian,South Atlantic,59.885964098639086,-125.38561841859658,2019-02-22 19:20:30.015007488,1.4988634477067877
Arctic,Arctic,8.332148897935518,44.90620556632491,2019-02-25 08:42:58.889444672,4.340762501748693
Pacific,North Pacific,49.33359290846353,94.25271487531094,2019-02-27 22:05:27.763881920,24.06793784422418
Arctic,North Indian,34.724492751338396,-125.6984741515353,2019-03-02 11:27:56.638319168,6.0296425979950925
Pacific,South Pacific,61.5285242827806,-87.57212852355916,2019-03-05 00:50:25.512756352,7.219285703410212
Arctic,North Indian,-14.975992495494312,89.0931616471416,2019-03-07 14:12:54.387193600,16.32421306557587
Atlantic,North Indian,38.29697602169439,-119.45480835616027,2019-03-10 03:35:23.261630784,1.496061974578924
Arctic,South Atlantic,38.37021003635744,-71.9601221401781,2019-03-12 16:57:52.136068032,11.462805665867693
Atlantic,Arctic,23.913770091625878,160.6225337266843,2019-03-15 06:20:21.010505216,39.2461558226694
Indian,South Pacific,-8.918150346385135,136.69487366545917,2019-03-17 19:42:49.884942464,8.097302783659142
Atlantic,Antarctic,4.1900338784460045,-39.369364270437934,2019-03-20 09:05:18.759379648,1.0800648374333381
Indian,North Pacific,-54.17959157264764,15.181167760457338,2019-03-22 22:27:47.633816896,6.845618840353324
Pacific,North Pacific,35.978107786649986,-59.08121227703671,2019-03-25 11:50:16.508254080,13.602004191110517
Pacific,South Indian,31.095822913459298,21.77569421211672,2019-03-28 01:12:45.382691328,8.265370283475162
Pacific,North Atlantic,29.295112827807372,131.66710060193242,2019-03-30 14:35:14.257128512,9.703168162349634
Pacific,South Indian,-29.29764227722595,-44.282221484236246,2019-04-02 03:57:43.131565760,10.942011297250762
Arctic,Antarctic,8.658207445587978,139.94198227861727,2019-04-04 17:20:12.006003008,2.908847421116444
Pacific,South Indian,37.028447723005996,154.89155519462017,2019-04-07 06:42:40.880440192,3.2961212367894
Southern,North Pacific,-52.59612725156145,-105.94645380843485,2019-04-09 20:05:09.754877440,5.105693806627645
Pacific,South Atlantic,62.81217660730359,-139.5343039399384,2019-04-12 09:27:38.629314624,10.942708165480477
Pacific,North Indian,-34.98656507467189,141.8787354232611,2019-04-14 22:50:07.503751872,2.249969682172428
Indian,Arctic,38.388350591009484,143.82383492772,2019-04-17 12:12:36.378189056,57.76235953537407
Indian,North Indian,25.21106288028964,-113.43532239904113,2019-04-20 01:35:05.252626304,0.6548103845959311
Atlantic,North Indian,44.20173299453245,-106.37559121090192,2019-04-22 14:57:34.127063488,1.3408117474262737
Atlantic,South Pacific,24.1674758361064,-62.34475240792468,2019-04-25 04:20:03.001500736,12.854221779977873
Indian,North Pacific,39.51420355366773,-102.21936076442454,2019-04-27 17:42:31.875937920,11.79350047446778
Pacific,Antarctic,35.690085517141426,-79.68535215289647,2019-04-30 07:05:00.750375168,6.873188119939721
Southern,Antarctic,51.81565738166374,175.27021291087783,2019-05-02 20:27:29.624812416,14.529764900663682
Southern,Arctic,-28.703503031901676,86.80743568605526,2019-05-05 09:49:58.499249600,13.035832874249198
Indian,South Atlantic,31.57633010248819,148.5804153934659,2019-05-07 23:12:27.373686848,7.389648945101817
Pacific,South Pacific,49.08472912602934,-71.41566700970097,2019-05-10 12:34:56.248124032,9.662348119611327
Indian,North Atlantic,41.206858330832446,97.24019480290276,2019-05-13 01:57:25.122561280,0.31957171828243597
Pacific,South Atlantic,27.63034986434733,-116.14655853769477,2019-05-15 15:19:53.996998464,6.467780765505239
Pacific,South Indian,37.41014028815398,-116.48068823263911,2019-05-18 04:42:22.871435712,7.044920134981525
Pacific,South Atlantic,36.22401443303334,135.94053105658608,2019-05-20 18:04:51.745872896,50.040344802623935
Atlantic,South Atlantic,30.815435288862716,42.28436894319375,2019-05-23 07:27:20.620310144,3.2359534428203878
Arctic,North Indian,-36.65989721405294,-24.24678313388243,2019-05-25 20:49:49.494747328,7.128740373652948
Indian,South Atlantic,29.33096611942508,-47.81140431785279,2019-05-28 10:12:18.369184576,30.680717300652752
Indian,Antarctic,12.161082561466568,-140.82933951717638,2019-05-30 23:34:47.243621760,12.93727583411992
Atlantic,South Indian,5.132674362031264,37.5701309860337,2019-06-02 12:57:16.118059008,7.577360472301883
Pacific,South Indian,34.48637980260283,-77.34944051044025,2019-06-05 02:19:44.992496256,19.342811629983867
Atlantic,North Pacific,-9.31368065231002,-35.162547566881976,2019-06-07 15:42:13.866933440,3.3443658779069922
Southern,South Atlantic,-13.008233705807976,69.5070406693753,2019-06-10 05:04:42.741370688,41.484032735007524
Pacific,North Indian,47.40170472850137,-9.892444801189873,2019-06-12 18:27:11.615807872,14.048216651146424
Arctic,South Atlantic,64.25552661266867,28.883263341584147,2019-06-15 07:49:40.490245120,1.4535898222733232
Atlantic,North Atlantic,42.01769505398254,145.48489289478835,2019-06-17 21:12:09.364682304,4.034126584887125
Atlantic,North Atlantic,31.575800379155677,-122.42171782886332,2019-06-20 10:34:38.239119552,0.8542487395704466
Indian,North Indian,-22.085085898689133,104.9517427200811,2019-06-22 23:57:07.113556736,16.375255629592573
Atlantic,North Pacific,0.2923692481958995,-114.9081713864513,2019-06-25 13:19:35.987993984,12.981293104913547
Arctic,North Pacific,36.21403192229713,144.33147946715386,2019-06-28 02:42:04.862431168,4.663304692824778
Southern,South Indian,-29.95745782836945,145.23973075473398,2019-06-30 16:04:33.736868416,24.541292133849325
Atlantic,South Indian,27.582880298031974,-67.20315613170305,2019-07-03 05:27:02.611305600,6.796934039815352
Pacific,South Pacific,-9.56903010486663,-179.9368142911476,2019-07-05 18:49:31.485742848,101.83820677081029
Atlantic,North Indian,-2.708162486734306,106.77273710315195,2019-07-08 08:12:00.360180096,2.226797941616035
Southern,South Atlantic,49.978554060340095,-67.31668108911842,2019-07-10 21:34:29.234617280,14.036905560555935
Pacific,Arctic,30.404755111981952,-47.292468442713435,2019-07-13 10:56:58.109054528,4.965918038388349
Indian,North Indian,54.90144426799471,147.8439863705897,2019-07-16 00:19:26.983491712,3.754514500348331
Indian,South Pacific,-18.54312771880708,93.32392520251237,2019-07-18 13:41:55.857928960,6.214816298932153
Indian,South Indian,-23.383865261125436,5.881931554316982,2019-07-21 03:04:24.732366144,10.665371482530977
Pacific,North Indian,-15.192491668368792,-54.02572784229325,2019-07-23 16:26:53.606803392,7.832637648038572
Indian,North Indian,-10.144755454932076,-179.48673781648824,2019-07-26 05:49:22.481240576,14.551335530153725
Southern,South Indian,-15.147313340639343,8.024210392021892,2019-07-28 19:11:51.355677824,13.557990690699349
Pacific,Antarctic,-11.074004607300383,82.89325892971394,2019-07-31 08:34:20.230115008,31.545291049274436
Pacific,South Pacific,-19.569634290098143,149.77752343475166,2019-08-02 21:56:49.104552256,2.222837106482106
Southern,South Indian,-24.945777986850487,-144.84201234837104,2019-08-05 11:19:17.978989504,1.5568584921121713
Pacific,North Pacific,37.44048000851919,-140.63460957100972,2019-08-08 00:41:46.853426688,6.904918528223012
Arctic,South Atlantic,33.609317698378085,-132.21061194692803,2019-08-10 14:04:15.727863936,3.3414196673213197
Atlantic,South Indian,-33.21086718531903,-42.39694511369831,2019-08-13 03:26:44.602301120,17.70668550607226
Pacific,South Pacific,-16.1410519525418,-13.879805575567003,2019-08-15 16:49:13.476738368,2.5400224706961594
Arctic,North Atlantic,53.51070735976744,-106.00615054962486,2019-08-18 06:11:42.351175552,4.264705578320287
Atlantic,North Pacific,-13.440929084029369,78.92754791008132,2019-08-20 19:34:11.225612800,5.299720450941899
Atlantic,North Atlantic,1.7745585921120055,-121.5470791704985,2019-08-23 08:56:40.100049984,43.18659208662497
Atlantic,Arctic,37.92429110299162,139.39390974028674,2019-08-25 22:19:08.974487232,60.80252566807095
Atlantic,South Indian,-1.0010754365925434,136.5575396456965,2019-08-28 11:41:37.848924416,2.359849034448624
Pacific,North Pacific,-28.97044541393131,-108.27292370953745,2019-08-31 01:04:06.723361664,0.8222442338315759
Atlantic,South Atlantic,39.95564533855213,-67.52009803122118,2019-09-02 14:26:35.597798848,4.162101881118942
Southern,South Indian,32.11975834031605,-40.70840041234408,2019-09-05 03:49:04.472236096,7.121146603494136
Pacific,South Atlantic,55.101293294163874,-0.007177037731173544,2019-09-07 17:11:33.346673344,7.088539157923711
Indian,Antarctic,-49.85756912990425,141.2533334343104,2019-09-10 06:34:02.221110528,6.792336501324111
Pacific,North Indian,41.79877112067211,121.10256262223848,2019-09-12 19:56:31.095547776,16.70831475218598
Indian,North Atlantic,16.824158572261574,12.208427474018425,2019-09-15 09:18:59.969984960,4.939158366196754
Pacific,North Pacific,-31.398702851943657,-68.31473334023863,2019-09-17 22:41:28.844422208,9.146304587699603
Southern,South Atlantic,32.39501312045994,-46.82853027762085,2019-09-20 12:03:57.718859392,14.078956352416112
Atlantic,South Pacific,-6.881353805978788,124.81226040614438,2019-09-23 01:26:26.593296640,9.201973757255166
Pacific,South Atlantic,60.5969227027467,0.14386722013260658,2019-09-25 14:48:55.467733824,14.522621228874511
Pacific,South Pacific,-25.834111794302803,4.198340604010574,2019-09-28 04:11:24.342171072,1.3392007375882224
Pacific,South Indian,-28.908414034648377,8.054644343304556,2019-09-30 17:33:53.216608256,8.28532732634128
Atlantic,North Pacific,-7.957726167387503,-150.2140734896915,2019-10-03 06:56:22.091045504,9.297949960959391
Pacific,South Atlantic,-38.06886623776831,-174.1043136677478,2019-10-05 20:18:50.965482688,6.261454450896531
Arctic,Arctic,2.996450815690345,153.53319625610507,2019-10-08 09:41:19.839919936,4.064718012883504
Atlantic,South Atlantic,33.60945494943605,-122.21890670176087,2019-10-10 23:03:48.714357184,11.71868440768505
Pacific,Antarctic,6.34880286175208,175.27566489901938,2019-10-13 12:26:17.588794368,8.355692402023733
Indian,Arctic,42.52984210257465,-72.94811945178107,2019-10-16 01:48:46.463231616,7.010486566675797
Indian,North Pacific,24.562835499309372,62.32078883158353,2019-10-18 15:11:15.337668800,5.320722819614237
Pacific,Antarctic,28.287227406253155,-34.650177992789764,2019-10-21 04:33:44.212106048,5.533158380019615
Pacific,South Atlantic,-28.926667215523008,-47.154708235459644,2019-10-23 17:56:13.086543232,3.4370589210355313
Pacific,South Pacific,-14.402082082583856,-102.63728391327655,2019-10-26 07:18:41.960980480,4.592374672661804
Indian,South Atlantic,53.43364738653524,16.8965468813559,2019-10-28 20:41:10.835417664,2.888501211347504
Indian,North Atlantic,60.19812875482264,79.08825457632763,2019-10-31 10:03:39.709854912,5.016924223271149
Atlantic,South Indian,12.079179622663103,47.495866626520026,2019-11-02 23:26:08.584292096,10.636765279318604
Arctic,North Indian,28.42588605290752,-140.94674727609035,2019-11-05 12:48:37.458729344,16.772279355471696
Arctic,South Pacific,40.18303206932476,-142.38242191626648,2019-11-08 02:11:06.333166592,7.020213818136234
Atlantic,North Atlantic,1.385571358555785,-38.30547770150466,2019-11-10 15:33:35.207603776,6.82874660425275
Arctic,Arctic,26.278554068507454,156.11202776739117,2019-11-13 04:56:04.082041024,8.533087833373799
Pacific,South Indian,68.94369080870042,-160.33624686394623,2019-11-15 18:18:32.956478208,19.753945228952812
Pacific,North Pacific,34.901596228358656,-136.85022653200937,2019-11-18 07:41:01.830915456,5.900293359877912
Pacific,South Pacific,34.33815735350738,-153.13923336335142,2019-11-20 21:03:30.705352640,11.739038639351119
Pacific,North Indian,-46.43644312701929,-179.48397648706904,2019-11-23 10:25:59.579789888,10.703565085795756
Atlantic,South Indian,-39.793670489653906,85.6750976190582,2019-11-25 23:48:28.454227072,3.9607542541209693
Southern,Arctic,-32.83812407339906,5.587401075074977,2019-11-28 13:10:57.328664320,14.979609462009895
Pacific,Antarctic,-26.17633856915434,-4.289061704096773,2019-12-01 02:33:26.203101504,0.9303686505618366
Pacific,Antarctic,-3.293051457291943,126.90828245583491,2019-12-03 15:55:55.077538752,21.364667608297683
Atlantic,North Indian,23.161268080683342,162.65073664409974,2019-12-06 05:18:23.951975936,2.23867306799351
Southern,North Pacific,42.457001397723815,-62.290047000073244,2019-12-08 18:40:52.826413184,6.429982902889906
Pacific,North Pacific,-7.610031323031715,80.11947478181624,2019-12-11 08:03:21.700850432,16.92805730303593
Atlantic,Arctic,-29.803221225029024,-9.835959843620591,2019-12-13 21:25:50.575287616,4.820977971072239
Pacific,South Pacific,19.31550935318929,-37.41951603201958,2019-12-16 10:48:19.449724864,9.338746648151298
Pacific,Arctic,34.75725035138573,-127.46313842152811,2019-12-19 00:10:48.324162048,17.20432488314029
Southern,South Atlantic,30.660383003997993,62.53151075660587,2019-12-21 13:33:17.198599296,46.90948110603845
Southern,North Pacific,-33.58643696102829,-0.3059080614247403,2019-12-24 02:55:46.073036480,7.2787090007037945
Pacific,South Indian,3.9332174081453894,83.98018651235458,2019-12-26 16:18:14.947473728,8.844466022969115
Southern,South Atlantic,37.414243728740544,-141.0306968950419,2019-12-29 05:40:43.821910912,7.694170726315431
Indian,Antarctic,-5.934272282414637,103.99323953450889,2019-12-31 19:03:12.696348160,5.922371194023075
Arctic,Antarctic,33.0120267293983,145.15499699402596,2020-01-03 08:25:41.570785344,1.9237425285922987
Atlantic,North Atlantic,29.061486561722063,-150.15296925411099,2020-01-05 21:48:10.445222592,2.40894044901424
Atlantic,North Indian,49.639327293293256,0.83948298890717,2020-01-08 11:10:39.319659776,7.284282459488329
Atlantic,South Atlantic,18.700129041645333,41.87075394480986,2020-01-11 00:33:08.194097024,10.392578303056954
Indian,North Indian,7.259654650245872,-169.08602243934402,2020-01-13 13:55:37.068534272,26.08672235169092
Pacific,Arctic,48.60563496482463,42.991759416436764,2020-01-16 03:18:05.942971456,5.99111493426104
Pacific,South Atlantic,-8.705679199778984,105.07473542250453,2020-01-18 16:40:34.817408704,34.078660102718985
Pacific,Arctic,28.427677574454737,43.71457630302167,2020-01-21 06:03:03.691845888,2.2155314095131664
Indian,North Atlantic,45.69857340323693,-0.9873945822207686,2020-01-23 19:25:32.566283136,9.117120308706642
Pacific,North Pacific,37.84732731992325,-118.3890060914169,2020-01-26 08:48:01.440720320,5.656394814093784
Indian,Antarctic,33.44647567755855,-149.61933123473122,2020-01-28 22:10:30.315157568,1.9886678436600087
Southern,North Atlantic,43.24802432556443,-87.6587436291968,2020-01-31 11:32:59.189594752,1.3592232847794683
Pacific,Antarctic,-18.85009492645533,101.5432277660752,2020-02-03 00:55:28.064032000,4.784224512505099
Indian,North Pacific,33.63297182310791,136.82143917037695,2020-02-05 14:17:56.938469184,5.156189229658581
Atlantic,Arctic,-25.111602340901932,91.96221545774085,2020-02-08 03:40:25.812906432,3.039973216686689
Arctic,North Pacific,-50.08729663498705,151.47533308403513,2020-02-10 17:02:54.687343680,15.825766037295812
Pacific,Antarctic,36.38134639636746,-61.79135316220605,2020-02-13 06:25:23.561780864,4.924921652342172
Indian,Antarctic,59.09963348587217,164.03595308695208,2020-02-15 19:47:52.436218112,2.754748159894543
Arctic,North Indian,36.321809639790914,-133.23323876218777,2020-02-18 09:10:21.310655296,5.835527150707654
Southern,South Indian,58.229375015888586,4.947699139105748,2020-02-20 22:32:50.185092544,3.9303544611868144
