Oceans,Regions,Latitude,Longitude,Date,Concentration,is_hotspot,year,month,day,day_of_year,week_of_year,quarter,season,month_sin,month_cos,day_sin,day_cos,days_since_start,years_since_start,lat_rad,lon_rad,x,y,z,lat_bin,lon_bin,spatial_grid,distance_from_equator,distance_from_prime_meridian,northern_hemisphere,eastern_hemisphere,coastal_proxy,Oceans_encoded,Oceans_Pacific,Oceans_Atlantic,Oceans_Indian,Oceans_Arctic,Oceans_Southern,Regions_encoded,Regions_North Pacific,Regions_South Atlantic,Regions_North Atlantic,Regions_North Indian,Regions_Antarctic,is_pacific,is_atlantic,is_indian,is_arctic,is_southern,ocean_basin,water_body_type,distance_to_pacific_gyre,distance_to_atlantic_gyre,distance_to_great_barrier_reef,distance_to_mediterranean_center,distance_to_north_pole,distance_to_equator_center,nearest_neighbor_distance,distance_to_centroid,lat_month_interaction,lon_season_interaction,gyre_distance_season,lat_lon_product,coord_magnitude,spatial_Latitude_count,spatial_Latitude_mean,spatial_Latitude_std,spatial_Longitude_mean,spatial_Longitude_std,spatial_year_min,spatial_year_max,spatial_year_nunique,monthly_Latitude_count,monthly_Latitude_mean,monthly_Longitude_mean
Southern,North Pacific,31.861762322350295,-42.863735110027186,2015-08-26 17:22:21.670835392,0.966461875278573,0,2015,8,26,238,35,3,summer,-0.8660254037844384,-0.5000000000000004,-0.8165380514459157,-0.5772916165517278,2063,5.648186173853525,0.5560926580128875,-0.7481133073726682,3966.152630764915,-3680.901137947929,3363.0701928639833,14,7,287,31.861762322350295,42.863735110027186,1,0,2940.5028401130085,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,Atlantic_Basin,Temperate,8618.22385548803,342.7078545628336,18182.987280071382,5280.145848802858,6464.6770738101795,5726.3957620886795,94.11791780597703,4432.6035373175455,254.89409857880236,-128.59120533008155,25854.671566464087,-1365.7141403238677,53.40853570234366,34,34.121059881877805,1.7738794035723036,-42.36094837819814,3.8927100916820243,2010,2023,12,170,8.940135084886673,-7.889244370038421
Atlantic,South Indian,-24.607820271838733,-150.88689150044183,2015-08-29 06:44:50.545272608,9.891660391024145,0,2015,8,29,241,35,3,summer,-0.8660254037844384,-0.5000000000000004,-0.8452490573530634,-0.5343725582809785,2066,5.6563997262149215,-0.42948748548259197,-2.633473054782157,-5060.577173085351,-2818.197784499074,-2652.9155513683418,5,1,101,24.607820271838733,150.88689150044183,0,0,5639.805786379738,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,6726.646556688037,13262.175212954535,6425.297046555522,18164.22158342181,12743.80816801988,15855.345616099996,499.5433506517864,15969.783876869402,-196.86256217470986,-452.6606745013255,20179.939670064112,3712.997507419304,152.8803415917077,2,-24.77679912934461,0.23897219203912198,-147.86445192440644,4.274375039882444,2015,2019,2,170,8.940135084886673,-7.889244370038421
Pacific,Antarctic,36.47503574969209,-46.20638535532245,2015-08-31 20:07:19.419709856,13.785380099839632,0,2015,8,31,243,36,3,summer,-0.8660254037844384,-0.5000000000000004,-0.8631421280499115,-0.5049610547215202,2068,5.661875427789186,0.6366094686147652,-0.8064535598956668,3545.453117061016,-3697.9892091793154,3787.384190112704,14,7,287,36.47503574969209,46.20638535532245,1,0,2450.237124662441,3,1,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,Atlantic_Basin,Temperate,8083.740296617516,922.3117427708288,17586.764678953452,5391.760518342067,5951.7044734656165,6247.597860884869,29.153788807273,4926.682886744083,291.8002859975367,-138.61915606596736,24251.22088985255,-1685.3795576994355,58.868143172227484,34,34.121059881877805,1.7738794035723036,-42.36094837819814,3.8927100916820243,2010,2023,12,170,8.940135084886673,-7.889244370038421
Southern,North Indian,-43.00635853648747,-62.73467191784424,2015-09-03 09:29:48.294147072,19.46787365652849,1,2015,9,3,246,36,3,autumn,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046,2071,5.670088980150582,-0.7506025557548762,-1.0949265801248076,2134.3298336678777,-4141.33531360719,-4345.528619326455,2,6,46,43.00635853648747,62.73467191784424,0,0,9376.149119012052,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,1,Atlantic_Basin,Temperate,11677.82926833735,8443.33699259128,12581.70056085109,11783.987989232572,14789.632280724602,7831.1288938594835,535.1218252503776,8254.6031708432,-387.05722682838723,-188.2040157535327,35033.487805012046,2697.989793167721,76.06040977544404,1,-43.00635853648747,0.0,-62.73467191784424,0.0,2015,2015,1,164,12.56289414467555,-21.2728577358181
Arctic,Antarctic,-18.633116520508672,-127.49071175670588,2015-09-05 22:52:17.168584288,8.724753215110187,0,2015,9,5,248,36,3,autumn,-1.0,-1.8369701987210297e-16,-0.9033558023246842,-0.4288919379124841,2073,5.675564681724846,-0.32520923319062583,-2.2251326858655616,-3674.350966618915,-4790.115049507568,-2035.579471941037,6,2,122,18.633116520508672,127.49071175670588,0,0,5934.7425627589555,4,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,Atlantic_Basin,Tropical,6108.325532260782,10798.463562394245,8923.743509096439,15872.209052122114,12079.451422667762,13923.931117102931,433.97683000678865,13652.168216916629,-167.69804868457805,-382.47213527011763,18324.976596782348,2375.5492874452852,128.8451575166809,2,-18.43497198835002,0.28021868468883554,-135.20190087875585,10.90526823842695,2014,2015,2,164,12.56289414467555,-21.2728577358181
Pacific,South Pacific,-50.06901177283487,-145.51007191672124,2015-09-08 12:14:46.043021504,2.3629034535848437,0,2015,9,8,251,37,3,autumn,-1.0,-1.8369701987210297e-16,-0.9242907221930934,-0.3816892202666586,2076,5.683778234086242,-0.8738691086557716,-2.539629849760522,-3370.5215406993657,-2315.6230139700147,-4885.398202895441,1,1,21,50.06901177283487,145.51007191672124,0,0,5354.317413648157,3,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,9474.776586966354,13581.825428643227,6885.450561579034,17801.575733028956,15574.963489256206,13559.186749804107,664.9697469390502,14259.411545157736,-450.6211059555138,-436.53021575016373,28424.32976089906,7285.545503864365,153.8833550749322,2,-51.43486216680017,1.931604151318359,-153.63887719848987,11.495866675367262,2015,2022,2,164,12.56289414467555,-21.2728577358181
Southern,Antarctic,61.900904605231936,-129.02307277932417,2015-09-11 01:37:14.917458720,3.323672594344792,0,2015,9,11,254,37,3,autumn,-1.0,-1.8369701987210297e-16,-0.9427611433904206,-0.33346877891818705,2079,5.691991786447638,1.080374595324218,-2.251877431039478,-1889.3582310027332,-2331.24297070047,5620.077640611548,18,2,362,61.900904605231936,129.02307277932417,1,0,3195.7200619157315,1,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,Atlantic_Basin,Temperate,3089.1631964540147,7047.887143672417,11457.268796451595,8658.666163043383,3124.4768511996926,11925.75206601149,259.62981930188414,10568.593272366714,557.1081414470874,-387.06921833797253,9267.489589362045,-7986.644919986843,143.1037221750881,5,61.55738647754011,1.5258905669398457,-136.78518593833073,4.401222074724928,2014,2021,5,164,12.56289414467555,-21.2728577358181
Arctic,South Atlantic,25.64377094092745,-40.1667164221699,2015-09-13 14:59:43.791895936,13.465948133604028,0,2015,9,13,256,37,3,autumn,-1.0,-1.8369701987210297e-16,-0.9536809966304455,-0.300819807635668,2081,5.6974674880219025,0.44756823554642833,-0.7010414512817414,4388.992620550361,-3704.618110622477,2757.2068169077243,13,7,267,25.64377094092745,40.1667164221699,1,0,3535.486071679131,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Atlantic_Basin,Temperate,9227.618486005127,484.66770648458527,18888.847998818826,5321.610939150012,7156.086169343991,5165.757098841652,95.94792233794257,3934.2864566546655,230.79393846834705,-120.5001492665097,27682.85545801538,-1030.0260753793139,47.6546754916007,38,28.508093609775468,1.7146849950482184,-43.19832194685246,4.713034697636529,2010,2023,13,164,12.56289414467555,-21.2728577358181
Atlantic,Antarctic,42.60302359080502,-66.25670567921549,2015-09-16 04:22:12.666333152,31.78643988380767,1,2015,9,16,259,38,3,autumn,-1.0,-1.8369701987210297e-16,-0.9679377830240642,-0.25119006388481957,2084,5.705681040383299,0.7435630329643651,-1.1563976656271362,1888.1568743135142,-4292.525649325116,4312.624278541849,15,6,306,42.60302359080502,66.25670567921549,1,0,676.9573731525626,0,0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,Atlantic_Basin,Temperate,6243.3543142019225,2721.620825788945,15857.95987853907,6756.714261291613,5270.303314994316,8090.592636201223,55.93671732428506,6769.225119871062,383.4272123172452,-198.77011703764646,18730.062942605768,-2822.7359951006424,78.77162348549683,26,40.66877315492876,1.8470417570710627,-65.92378189996157,3.719076562273871,2010,2023,12,164,12.56289414467555,-21.2728577358181
Atlantic,South Atlantic,42.0953220667876,-155.5967213818083,2015-09-18 17:44:41.540770368,2.35633316140639,0,2015,9,18,261,38,3,autumn,-1.0,-1.8369701987210297e-16,-0.9760105506323682,-0.21772323039653224,2086,5.711156741957564,0.7347019697528681,-2.7156750934208156,-4305.1241170329195,-1953.1879610304838,4270.902027186658,15,1,301,42.0953220667876,155.5967213818083,1,0,3366.796425917422,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,1565.5388820803043,9640.687152304385,8899.599316592687,11278.806545486626,5326.757148714765,14734.601372137371,232.12450880150948,13371.250951579865,378.85789860108844,-466.7901641454249,4696.616646240913,-6549.894099103437,161.19043347753194,11,40.98855613261214,1.7113003624846859,-151.14310979136457,6.071131207332814,2010,2023,10,164,12.56289414467555,-21.2728577358181
Atlantic,South Indian,-58.22190535639626,-52.15204248631536,2015-09-21 07:07:10.415207584,9.13321523086761,0,2015,9,21,264,39,3,autumn,-1.0,-1.8369701987210297e-16,-0.9859481499638303,-0.1670516255021195,2089,5.71937029431896,-1.0161639452536373,-0.9102248530261728,2058.6225823733407,-2649.3782608565098,-5415.949491478244,0,7,7,58.22190535639626,52.15204248631536,0,0,9543.126629970242,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,13134.885410310248,9874.959184686813,11358.357698572236,12178.784277192848,16481.52389322121,7911.301893212889,213.51339730627504,8699.060092240989,-523.9971482075664,-156.45612745894607,39404.65623093074,3036.3912817810096,78.16409533042398,6,-56.505125467255674,2.183131964155761,-46.79049672091822,6.3365259888795515,2010,2023,6,164,12.56289414467555,-21.2728577358181
Pacific,North Pacific,42.04522242500808,137.3984496901212,2015-09-23 20:29:39.289644800,4.242104817500939,0,2015,9,23,266,39,3,autumn,-1.0,-1.8369701987210297e-16,-0.9911140639934546,-0.13301470653419636,2091,5.724845995893224,0.7338275660497456,2.3980553342283977,-3482.5428657412904,3202.5362381968803,4266.766671768006,15,17,317,42.04522242500808,137.3984496901212,1,1,733.0667634810715,3,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,Indian_Basin,Temperate,6944.529645822904,11999.584923869774,6749.239186706986,9550.066506885223,5332.3279747073575,13692.06810258593,241.20720151628478,13087.71311555236,378.4070018250727,412.1953490703636,20833.58893746871,5776.948378072428,143.6876289247518,21,40.045336765800464,1.7728950015130163,136.04191491281992,5.122289275312317,2011,2023,11,164,12.56289414467555,-21.2728577358181
Pacific,Arctic,36.34633901251817,-118.23843025481152,2015-09-26 09:52:08.164082016,3.241155532501507,0,2015,9,26,269,39,3,autumn,-1.0,-1.8369701987210297e-16,-0.99665890175417,-0.08167639533042288,2094,5.73305954825462,0.6343632868145066,-2.0636499103361388,-2427.935065465217,-4520.7961309267685,3775.8674050450945,14,3,283,36.34633901251817,118.23843025481152,1,0,260.9243679504866,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,1967.2561810435568,7115.43105801949,11595.8689879618,10633.064580852693,5966.014897715066,12498.456527834232,116.52066910116035,11204.974755570853,327.11705111266355,-354.71529076443454,5901.768543130671,-4297.534070349365,123.69875807272614,40,33.86665913139119,1.9352540574975083,-118.76315658081111,5.015255194900284,2010,2023,14,164,12.56289414467555,-21.2728577358181
Arctic,South Atlantic,-43.46346448608849,-37.461205506969335,2015-09-28 23:14:37.038519232,7.652227684290879,0,2015,9,28,271,40,3,autumn,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232,2096,5.738535249828884,-0.7585805596058693,-0.6538213778628464,3670.494517766729,-2812.522992726598,-4382.559230681156,2,7,47,43.46346448608849,37.461205506969335,0,0,10048.710077596397,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Atlantic_Basin,Temperate,13518.68633662599,8172.8644662414,13165.504132377395,10304.25628306276,14840.460143259283,6095.875080197287,385.23544904647645,6790.6799588221165,-391.1711803747964,-112.383616520908,40556.059009877965,1628.1937751582243,57.379566599695266,2,-44.985906911560576,2.153058726034806,-39.45647550473504,2.821737891436393,2015,2017,2,164,12.56289414467555,-21.2728577358181
Pacific,North Pacific,30.57757500492281,139.08360070299196,2015-10-01 12:37:05.912956480,6.464675375764907,0,2015,10,1,274,40,4,autumn,-0.8660254037844386,0.5000000000000001,-0.9999907397361901,0.004303538296243821,2099,5.746748802190281,0.5336793611114243,2.4274667677963095,-4144.870797138913,3592.4767584211,3240.9563118359465,13,17,277,30.57757500492281,139.08360070299196,1,1,572.4674480899695,3,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,Indian_Basin,Temperate,7364.056469692791,13278.470270737047,5467.577532951489,10590.154602686956,6607.472188369402,14520.461664733255,25.868506695716782,14128.421946420685,305.7757500492281,556.3344028119678,29456.225878771165,4252.839232450471,142.40518276274562,15,28.357128137433957,1.7990995702428805,135.91381622524582,5.879376363332982,2010,2023,11,170,14.3416920077686,6.160698706300307
Pacific,North Indian,50.46789636146323,-67.68777540675654,2015-10-04 01:59:34.787393696,0.975666400142449,0,2015,10,4,277,40,4,autumn,-0.8660254037844386,0.5000000000000001,-0.9984354211555643,0.05591699010060302,2102,5.754962354551677,0.8808309580627997,-1.1813745441983456,1539.5742095993226,-3751.58965892311,4913.748801495433,17,6,346,50.46789636146323,67.68777540675654,1,0,1190.9927980649081,3,1,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,Atlantic_Basin,Temperate,5901.442839412397,3236.0900622391828,15278.205249478375,6531.901924221542,4395.76936419219,8452.576906531123,60.47867480472138,7094.546781362604,504.6789636146323,-270.7511016270262,23605.771357649588,-3416.059634166189,84.43129456941253,7,53.02094286021537,2.481983952449996,-66.5285086393181,3.8588876656635622,2010,2017,4,170,14.3416920077686,6.160698706300307
Atlantic,South Pacific,30.740606571695515,-40.53093057416842,2015-10-06 15:22:03.661830912,9.039395428421804,0,2015,10,6,279,41,4,autumn,-0.8660254037844386,0.5000000000000001,-0.9959189961471792,0.0902516100310407,2104,5.760438056125941,0.5365247987362931,-0.7073981874164748,4161.919862077419,-3558.502850365864,3256.550556276303,13,7,267,30.740606571695515,40.53093057416842,1,0,3194.78206022522,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,8871.589851146702,96.83052077339597,18407.345864041603,5120.932575419904,6589.343905261363,5472.14140680534,78.58612227190659,4179.249585144382,307.40606571695514,-162.1237222966737,35486.35940458681,-1245.9453907652164,50.86984593650575,38,28.508093609775468,1.7146849950482184,-43.19832194685246,4.713034697636529,2010,2023,13,170,14.3416920077686,6.160698706300307
Atlantic,North Indian,40.29568828072335,-79.56828061863912,2015-10-09 04:44:32.536268128,10.25838795882462,0,2015,10,9,282,41,4,autumn,-0.8660254037844386,0.5000000000000001,-0.989932495087353,0.141540295217043,2107,5.768651608487337,0.7032924348559155,-1.3887284769460433,879.837068784118,-4778.953001075826,4120.332018891405,15,5,305,40.29568828072335,79.56828061863912,1,0,472.89213258969386,0,0,1,0,0,0,7,0,0,0,1,0,0,1,0,0,0,Atlantic_Basin,Temperate,5250.015844012204,3740.443333359763,14934.654187828339,7858.2472744854795,5526.867295543249,9124.885387371367,100.61296305171248,7833.081045577013,402.95688280723346,-318.2731224745565,21000.063376048816,-3206.258632841803,89.18998696391724,32,40.58399156334054,2.108776224349284,-79.29741879835782,4.511841805211524,2010,2023,12,170,14.3416920077686,6.160698706300307
Southern,South Indian,-59.03755037616413,114.05520952699268,2015-10-11 18:07:01.410705344,15.600792858347496,1,2015,10,11,284,41,4,autumn,-0.8660254037844386,0.5000000000000001,-0.9844738167520923,0.17553149042142777,2109,5.774127310061601,-1.0303996363760808,1.9906389352980267,-1336.0567241834767,2993.067365444624,-5463.162195622101,0,16,16,59.03755037616413,114.05520952699268,0,1,3897.3610246217822,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,Indian_Basin,Temperate,14168.168501103037,16238.562507871544,5281.689851483087,13867.993835219515,16572.219481362295,11353.591983348675,344.8624522269588,12722.177632997804,-590.3755037616413,456.22083810797074,56672.67400441215,-6733.540178113785,128.429058918394,4,-56.572455786831455,2.1152192794732048,115.20637267109055,5.0638667273096605,2014,2020,4,170,14.3416920077686,6.160698706300307
Pacific,Antarctic,12.708270393889048,61.83646576429048,2015-10-14 07:29:30.285142560,4.167409206604989,0,2015,10,14,287,42,4,autumn,-0.8660254037844386,0.5000000000000001,-0.9741004551724206,0.22611568550828803,2112,5.782340862422998,0.22180116060708055,1.0792499253836207,2933.382570246647,5479.105853059015,1401.537280113381,11,13,233,12.708270393889048,61.83646576429048,1,1,6964.242406160682,3,1,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,Indian_Basin,Tropical,14232.217653878619,10411.053606212767,9942.293854230398,5336.9132306109595,8594.448203782575,6959.169368304282,205.9182830978015,7401.190511849307,127.08270393889049,247.34586305716192,56928.870615514476,785.8345271350664,63.128825702863075,6,13.841498816501863,2.472715060303356,62.302430230537794,5.313713775804734,2011,2015,3,170,14.3416920077686,6.160698706300307
Pacific,Antarctic,34.82686597217288,153.238504152839,2015-10-16 20:51:59.159579776,1.510087333585799,0,2015,10,16,289,42,4,autumn,-0.8660254037844386,0.5000000000000001,-0.965739937654855,0.25951179706979943,2114,5.7878165639972625,0.6078434793651927,2.6745164382980446,-4669.661133688937,2354.8780497870166,3638.468808049101,14,18,298,34.82686597217288,153.238504152839,1,1,1232.024215677328,3,1,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,Pacific_Basin,Temperate,5964.30427787261,12674.312364882702,5910.964041646593,11029.302540730581,6134.972590974645,15248.68973450078,53.45126883987284,14521.720589665681,348.2686597217288,612.954016611356,23857.21711149044,5336.816845907181,157.1462686430809,32,34.22106010408147,2.0501151986908837,149.64235924532412,4.695183813523835,2010,2023,14,170,14.3416920077686,6.160698706300307
Indian,North Atlantic,-30.23099915375633,1.4570326904978006,2015-10-19 10:14:28.034016992,4.848602069294449,0,2015,10,19,292,43,4,autumn,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,2117,5.796030116358659,-0.5276304714006674,0.025430017758378116,5502.780309001033,139.96597361521037,-3207.7187216307534,4,10,90,30.23099915375633,1.4570326904978006,0,1,9089.04361619013,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,16388.903468208944,8005.929924869014,13506.15788130504,7499.236157556442,13369.077131303933,3365.0669256951064,37.27742819692917,4616.119407209919,-302.3099915375633,5.828130761991202,65555.61387283578,-44.04755403343432,30.266090829434763,20,-30.63917075334827,1.351190036635137,6.4366421290465325,4.506351863512729,2011,2023,10,170,14.3416920077686,6.160698706300307
Atlantic,North Atlantic,42.79812876763945,-107.73181829896936,2015-10-21 23:36:56.908454208,14.968173237657847,1,2015,10,21,294,43,4,autumn,-0.8660254037844386,0.5000000000000001,-0.9398560579418953,0.341570769167856,2119,5.801505817932923,0.7469682606878115,-1.880274938477292,-1423.7467167373184,-4452.649369184299,4328.567878835028,15,4,304,42.79812876763945,107.73181829896936,1,0,1335.5314574335896,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,2903.6801770393204,6061.658680586037,12585.719012214042,9507.685642855084,5248.608609168239,11443.414990483301,174.6233076038678,10122.434308898008,427.98128767639446,-430.92727319587743,11614.720708157281,-4610.720231931226,115.92163085470112,9,40.89852231882259,1.761975596897217,-101.27701089382829,6.211116407575432,2010,2023,8,170,14.3416920077686,6.160698706300307
